,Date,User,Message,Year,Month,Day,Hour,Minute
315,30-11-2022 11:30,Sai,"Swastik sec re
",2022,November,30,11,30
316,30-11-2022 11:30,Sai,"Hasi hasi gadijibu
",2022,November,30,11,30
317,30-11-2022 11:31,Sai,"I wanna to go
",2022,November,30,11,31
318,30-11-2022 11:31,Sai,"Ki English bhai
",2022,November,30,11,31
319,30-11-2022 11:31,Priyanshu,"😂😂😂😂
",2022,November,30,11,31
320,30-11-2022 11:32,Priyanshu,"<Media omitted>
",2022,November,30,11,32
321,30-11-2022 11:33,Ansuman Silicon,"Nikhil lekhichi aeita
",2022,November,30,11,33
322,30-11-2022 11:34,Priyanshu,"😆
",2022,November,30,11,34
323,30-11-2022 11:34,Chandan,"21bcsb17
",2022,November,30,11,34
324,30-11-2022 11:34,Ansuman Silicon,"Sai ra kain
",2022,November,30,11,34
325,30-11-2022 11:34,Priyanshu,"Kn confession!😂
",2022,November,30,11,34
326,30-11-2022 11:34,Ansuman Silicon,"Hmm
",2022,November,30,11,34
327,30-11-2022 11:34,Sai,"Chup raha tu
",2022,November,30,11,34
328,30-11-2022 11:35,Sai,"Ee dhanda karile dekhiba
",2022,November,30,11,35
329,30-11-2022 11:35,Sai,"Maribi samastanku
",2022,November,30,11,35
330,30-11-2022 11:35,Priyanshu,"Hau Ansuman aji ratire gote pakeidaba au
",2022,November,30,11,35
331,30-11-2022 11:35,Sai,"Naaahhhh naaaahhhh
",2022,November,30,11,35
332,30-11-2022 11:35,Chandan,"**
",2022,November,30,11,35
333,30-11-2022 11:35,Priyanshu,"<Media omitted>
",2022,November,30,11,35
334,30-11-2022 11:36,Sai,"<Media omitted>
",2022,November,30,11,36
335,30-11-2022 11:36,Priyanshu,"<Media omitted>
",2022,November,30,11,36
336,30-11-2022 11:36,Ansuman Silicon,"@918260943583 heigala
",2022,November,30,11,36
337,30-11-2022 11:36,Sai,"😒
",2022,November,30,11,36
338,30-11-2022 11:36,Chandan,"Ok
",2022,November,30,11,36
339,30-11-2022 11:37,Ansuman Silicon,"Jiya bi au jiba movie 
i16,i17 mu karichi
",2022,November,30,11,37
340,30-11-2022 11:37,Ansuman Silicon,"Sei row re kariba
",2022,November,30,11,37
341,30-11-2022 11:37,Ansuman Silicon,"Au jiya bi jiba
",2022,November,30,11,37
342,30-11-2022 11:37,Sai,"🤦🏻‍♀️
",2022,November,30,11,37
343,30-11-2022 11:37,Sai,"Dekha hua
",2022,November,30,11,37
344,30-11-2022 11:37,Sai,"Pooja ku kahiba
",2022,November,30,11,37
345,30-11-2022 11:37,Priyanshu,"Asa sabu t - square
",2022,November,30,11,37
346,30-11-2022 11:38,Sai,"Mora sarino
",2022,November,30,11,38
347,30-11-2022 11:38,Sai,"Sarini**
",2022,November,30,11,38
348,30-11-2022 11:38,Sai,"Wait karaa
",2022,November,30,11,38
349,30-11-2022 11:38,Sai,"Jie jaucha
",2022,November,30,11,38
350,30-11-2022 14:32,Ansuman Silicon,"Kiya kauthi
",2022,November,30,14,32
351,30-11-2022 14:34,Sai,"Library re mu
",2022,November,30,14,34
352,30-11-2022 14:34,Ansuman Silicon,"Kn Karuchu
",2022,November,30,14,34
353,30-11-2022 14:34,Sai,"Library re kan karanti 😂
",2022,November,30,14,34
354,30-11-2022 14:34,Ansuman Silicon,"Mu janini
",2022,November,30,14,34
355,30-11-2022 14:34,Ansuman Silicon,"Kebe jaini mu
",2022,November,30,14,34
356,30-11-2022 14:35,Sai,"Patha
",2022,November,30,14,35
357,30-11-2022 15:26,Ansuman Silicon,,2022,November,30,15,26
358,30-11-2022 22:31,Ansuman Silicon,"<Media omitted>
",2022,November,30,22,31
359,30-11-2022 22:33,Ansuman Silicon,"I am feeling soooo sorry to inform you all that
Mr binod's laptop is no more 🙏🙏
May his laptop rest in peace ✨
",2022,November,30,22,33
360,30-11-2022 22:34,Sai,"Badal ra ta maney last kiss thila ta laptop ku😂😂😂
",2022,November,30,22,34
361,30-11-2022 22:35,Ansuman Silicon,"This message was deleted
",2022,November,30,22,35
362,30-11-2022 22:36,Ansuman Silicon,"This message was deleted
",2022,November,30,22,36
363,30-11-2022 22:36,Ansuman Silicon,"This message was deleted
",2022,November,30,22,36
364,30-11-2022 22:36,Ansuman Silicon,"Yssss
",2022,November,30,22,36
365,30-11-2022 22:37,Badal,"Yss
",2022,November,30,22,37
366,30-11-2022 22:37,Sai,"Kain emiti karucha bhai
",2022,November,30,22,37
367,30-11-2022 22:37,Sai,"Badal ra laptop phere chaligala?
",2022,November,30,22,37
368,30-11-2022 22:37,Ansuman Silicon,"Ysssss
",2022,November,30,22,37
369,30-11-2022 22:37,Sai,"@919348213035 Swastik ku kaha
",2022,November,30,22,37
370,30-11-2022 22:37,Sai,"Nua teh daba
",2022,November,30,22,37
371,30-11-2022 22:38,Badal,"Hm daba pa
",2022,November,30,22,38
372,30-11-2022 22:38,Badal,"Nahele ta gandi maridebi
",2022,November,30,22,38
373,30-11-2022 22:38,Ansuman Silicon,"Control ur gay feeling
",2022,November,30,22,38
374,30-11-2022 23:14,Swastik,"<Media omitted>
",2022,November,30,23,14
375,02-12-2022 08:33,Swastik,"https://www.instagram.com/reel/Ck8QG7IAUyE/?igshid=YmMyMTA2M2Y=
",2022,December,2,8,33
376,02-12-2022 08:34,Swastik,"😂😂
",2022,December,2,8,34
377,02-12-2022 08:34,Swastik,"Kuch yaad aye to batana
",2022,December,2,8,34
378,02-12-2022 17:48,Swastik,"https://www.instagram.com/reel/ClYeOn2J7KV/?igshid=YmMyMTA2M2Y=
",2022,December,2,17,48
379,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
380,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
381,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
382,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
383,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
384,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
385,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
386,02-12-2022 18:53,Ansuman Silicon,"<Media omitted>
",2022,December,2,18,53
387,02-12-2022 23:42,Ansuman Silicon,"<Media omitted>
",2022,December,2,23,42
388,03-12-2022 00:08,Badal,"<Media omitted>
",2022,December,3,0,8
389,03-12-2022 00:08,Badal,"<Media omitted>
",2022,December,3,0,8
390,03-12-2022 00:08,Badal,"<Media omitted>
",2022,December,3,0,8
391,03-12-2022 00:08,Badal,"<Media omitted>
",2022,December,3,0,8
392,03-12-2022 00:08,Badal,"<Media omitted>
",2022,December,3,0,8
393,03-12-2022 00:17,Ansuman Silicon,"<Media omitted>
",2022,December,3,0,17
394,03-12-2022 10:04,Priyanshu,"<Media omitted>
",2022,December,3,10,4
395,03-12-2022 14:11,Ansuman Silicon,"<Media omitted>
",2022,December,3,14,11
396,03-12-2022 18:13,Badal,"<Media omitted>
",2022,December,3,18,13
397,04-12-2022 02:06,Priyanshu,"Wishing Happy Birth Anniversary on behalf of COS members to  the most practical person of the COS @918260674950 *#theallrounder*
Very many happy returns of the day bro... Keep growing in ur life as well as in ur aging process 😂 budhhe hote raho humko treat dete raho.... Btw treat pending.... waiting for 17 Dec. Enjoy ur day with loads of love of all the family members. 

Pain killer khaiki soipadibu aji sakhalara mada pain 🤣🤣🤣🤣 good night... Have a romantic sexy dream night with ur dream girl🤪
",2022,December,4,2,6
398,04-12-2022 02:08,Ansuman Silicon,"#yellow shirt
#spellbound
@918260674950
",2022,December,4,2,8
399,04-12-2022 02:22,Priyanshu,"<Media omitted>
",2022,December,4,2,22
400,04-12-2022 08:23,Swastik,"Thanq everyone ❤️❤️❤️
",2022,December,4,8,23
401,04-12-2022 10:54,Priyanshu,"<Media omitted>
",2022,December,4,10,54
402,04-12-2022 10:54,Sai,"🤭😂❤️
",2022,December,4,10,54
403,04-12-2022 11:37,Badal,"https://docs.google.com/document/d/1ryRXX8YWsRNQsBLXRVP04jbOA3vauiBFV92iw8kG4_Y/edit?usp=sharing
",2022,December,4,11,37
404,04-12-2022 11:57,Priyanshu,"<Media omitted>
",2022,December,4,11,57
405,04-12-2022 23:15,Priyanshu,"<Media omitted>
",2022,December,4,23,15
406,04-12-2022 23:18,Priyanshu,"Badal Samal chalange accepted
",2022,December,4,23,18
407,04-12-2022 23:19,Sai,"Badal sune crown jibu bestt
",2022,December,4,23,19
408,04-12-2022 23:19,Sai,"Anshuman ra pocket puraa khalii
",2022,December,4,23,19
409,04-12-2022 23:21,Ansuman Silicon,"Mgh date re jiba 
Suhagraat pai nuha
",2022,December,4,23,21
410,04-12-2022 23:22,Badal,"@918895006898 gandi marounu tu
",2022,December,4,23,22
411,05-12-2022 09:25,Swastik,,2022,December,5,9,25
412,05-12-2022 09:25,Swastik,"Morphology of chromosome
",2022,December,5,9,25
413,05-12-2022 22:35,Chandan,"<Media omitted>
",2022,December,5,22,35
414,06-12-2022 11:23,Priyanshu,"<Media omitted>
",2022,December,6,11,23
415,06-12-2022 11:28,Swastik,"https://www.instagram.com/reel/Cl0HASVDJ9M/?igshid=YmMyMTA2M2Y=
",2022,December,6,11,28
416,06-12-2022 11:28,Swastik,"Maara mgiani ku
",2022,December,6,11,28
417,06-12-2022 18:18,Swastik,"<Media omitted>
",2022,December,6,18,18
418,06-12-2022 19:53,Ansuman Silicon,"<Media omitted>
",2022,December,6,19,53
419,07-12-2022 22:17,Priyanshu,"<Media omitted>
",2022,December,7,22,17
420,08-12-2022 00:40,notification,"Ansuman Silicon changed the group name from ""COS ❤️"" to ""COS  ϴ ❤️""
",2022,December,8,0,40
421,08-12-2022 00:41,notification,"Ansuman Silicon changed the group name from ""COS  ϴ ❤️"" to ""COS (ϴ ❤️)""
",2022,December,8,0,41
422,08-12-2022 00:41,notification,"Ansuman Silicon changed the group name from ""COS (ϴ ❤️)"" to ""COS (ϴ )""
",2022,December,8,0,41
423,08-12-2022 01:54,Swastik,"<Media omitted>
",2022,December,8,1,54
424,08-12-2022 02:33,Priyanshu,"<Media omitted>
",2022,December,8,2,33
425,08-12-2022 18:35,Swastik,"<Media omitted>
",2022,December,8,18,35
426,09-12-2022 00:23,Priyanshu,"You deleted this message
",2022,December,9,0,23
427,09-12-2022 00:28,Priyanshu,"<Media omitted>
",2022,December,9,0,28
428,09-12-2022 00:29,Swastik,"Cheers to one yr ✌️✌️
",2022,December,9,0,29
429,09-12-2022 16:34,Priyanshu,"<Media omitted>
",2022,December,9,16,34
430,09-12-2022 22:25,Sai,"<Media omitted>
",2022,December,9,22,25
431,09-12-2022 22:54,Priyanshu,"<Media omitted>
",2022,December,9,22,54
432,09-12-2022 23:08,Priyanshu,"<Media omitted>
",2022,December,9,23,8
433,10-12-2022 16:52,Ansuman Silicon,"Pooja follow request patheichi
",2022,December,10,16,52
434,10-12-2022 16:52,Ansuman Silicon,"Preetidip sir kun
",2022,December,10,16,52
435,10-12-2022 16:53,Sruti,"Are are ..sabash Pooja
",2022,December,10,16,53
436,10-12-2022 16:54,Ansuman Silicon,"<Media omitted>
",2022,December,10,16,54
437,10-12-2022 17:07,Ansuman Silicon,"This message was deleted
",2022,December,10,17,7
438,10-12-2022 17:08,Ansuman Silicon,"This message was deleted
",2022,December,10,17,8
439,10-12-2022 18:41,Sai,"Areeeeeeee
",2022,December,10,18,41
440,10-12-2022 18:41,Sai,"Op
",2022,December,10,18,41
441,10-12-2022 18:59,Priyanshu,"Hela hela....ebe bahi jaliba😂😂😂
",2022,December,10,18,59
442,10-12-2022 19:00,Pooja Silicon,"Kichi jalibani
",2022,December,10,19,0
443,10-12-2022 19:02,Priyanshu,"Sabu jaliba😂😂😂
",2022,December,10,19,2
444,10-12-2022 19:36,Pooja Silicon,"Bilkul nai
",2022,December,10,19,36
445,10-12-2022 19:37,Ansuman Silicon,"Pooja khela karuchi pachare pachare
",2022,December,10,19,37
446,10-12-2022 19:37,Pooja Silicon,"Mu karuchi naa
",2022,December,10,19,37
447,10-12-2022 19:38,Priyanshu,"Au kie karuchi
",2022,December,10,19,38
448,10-12-2022 19:49,Sai,"Amaku miluni
",2022,December,10,19,49
449,11-12-2022 14:46,Chandan,"<Media omitted>
",2022,December,11,14,46
450,11-12-2022 14:46,Chandan,"@919348213035
",2022,December,11,14,46
451,11-12-2022 14:49,Badal,"Kebethu dekhichhi mun aita
",2022,December,11,14,49
452,11-12-2022 14:49,Priyanshu,"<Media omitted>
",2022,December,11,14,49
453,11-12-2022 14:55,Chandan,"Ga*di maraunouuu
",2022,December,11,14,55
454,11-12-2022 16:26,Swastik,"<Media omitted>
",2022,December,11,16,26
455,11-12-2022 16:26,Swastik,"17 tarikh dina jiba?
",2022,December,11,16,26
456,11-12-2022 16:30,Priyanshu,"Book exibition ta!!?
",2022,December,11,16,30
457,11-12-2022 16:30,Swastik,"Hmm
",2022,December,11,16,30
458,11-12-2022 16:30,Priyanshu,"Hau jiba
",2022,December,11,16,30
459,11-12-2022 17:34,Sai,"<Media omitted>
",2022,December,11,17,34
460,11-12-2022 17:35,Sai,"Look who just texted pooja
",2022,December,11,17,35
461,11-12-2022 17:35,Ansuman Silicon,"Issss
",2022,December,11,17,35
462,11-12-2022 17:35,Pooja Silicon,"Tu chupppp
",2022,December,11,17,35
463,11-12-2022 17:36,Sai,"Pooja reply dabani kahuchi
",2022,December,11,17,36
464,11-12-2022 17:36,Sai,"🤦🏻‍♀️
",2022,December,11,17,36
465,11-12-2022 17:36,Sai,"Anshuman
",2022,December,11,17,36
466,11-12-2022 17:36,Sai,"Bujheilu tk
",2022,December,11,17,36
467,11-12-2022 17:36,Ansuman Silicon,"Kain mu kn kali 😂
",2022,December,11,17,36
468,11-12-2022 17:36,Ansuman Silicon,"Tu request patheilu 
Tu post like kalu 
Mate gali karuchu
",2022,December,11,17,36
469,11-12-2022 17:36,Sai,"Post like kala????
",2022,December,11,17,36
470,11-12-2022 17:36,Ansuman Silicon,"Yssss
",2022,December,11,17,36
471,11-12-2022 17:36,Pooja Silicon,"Tu post b like karichu
",2022,December,11,17,36
472,11-12-2022 17:37,Sai,"Bhaaaiii 😂😂😂😂
",2022,December,11,17,37
473,11-12-2022 17:37,Sai,"Eee prabhuuu
",2022,December,11,17,37
474,11-12-2022 17:37,Sai,"Pooja aene chandi maa
",2022,December,11,17,37
475,11-12-2022 17:37,Pooja Silicon,"Anshuman tu kete bele kalu eita
",2022,December,11,17,37
476,11-12-2022 17:37,Sai,"Jetebele tu bus re bhabuthibu
",2022,December,11,17,37
477,11-12-2022 17:37,Sai,"Ta bisayare
",2022,December,11,17,37
478,11-12-2022 17:37,Sai,"😂😂😂
",2022,December,11,17,37
479,11-12-2022 17:38,Pooja Silicon,"Bhakkk Mora au kichi kama nahin ta bisayare bhabiba pain jibi
",2022,December,11,17,38
480,11-12-2022 17:38,Pooja Silicon,"Anshuman tu kahithilu msg asibani
",2022,December,11,17,38
481,11-12-2022 17:39,Sai,"🤦🏻‍♀️
",2022,December,11,17,39
482,11-12-2022 17:39,Priyanshu,"Chalu chalu santha chalu
",2022,December,11,17,39
483,11-12-2022 17:39,Sai,"Areyy pooja
",2022,December,11,17,39
484,11-12-2022 17:39,Pooja Silicon,"Kichi chalibani sabu band heba
",2022,December,11,17,39
485,11-12-2022 17:39,Sai,"As senior junior katha haa
",2022,December,11,17,39
486,11-12-2022 17:39,Sai,"Mu band karibaku debini
",2022,December,11,17,39
487,11-12-2022 17:39,Ansuman Silicon,"Mu kichi karini
",2022,December,11,17,39
488,11-12-2022 17:40,Pooja Silicon,"Bhakkkkkk
",2022,December,11,17,40
489,11-12-2022 17:40,Ansuman Silicon,"Are katha ha
",2022,December,11,17,40
490,11-12-2022 17:40,Ansuman Silicon,"Normally
",2022,December,11,17,40
491,11-12-2022 17:40,Sai,"Seiyaa
",2022,December,11,17,40
492,11-12-2022 17:40,Ansuman Silicon,"As a frnd katha ha
",2022,December,11,17,40
493,11-12-2022 17:40,Sai,"Kn problem achi je
",2022,December,11,17,40
494,11-12-2022 17:40,Priyanshu,"Aree chala Pooja ..... Kichi nahela katha haa only
",2022,December,11,17,40
495,11-12-2022 17:40,Priyanshu,"Kn achi katha hebare
",2022,December,11,17,40
496,11-12-2022 17:40,Sai,"Basss
",2022,December,11,17,40
497,11-12-2022 17:40,Pooja Silicon,"Kn pain mu eithi pain hin pathau nathili
",2022,December,11,17,40
498,11-12-2022 17:41,Sai,"@919937991865 ku kete pila nkara message asuchi
",2022,December,11,17,41
499,11-12-2022 17:41,Pooja Silicon,"Mora ichha nahin
",2022,December,11,17,41
500,11-12-2022 17:41,Sai,"Se phere katha hauchi ki nai
",2022,December,11,17,41
501,11-12-2022 17:41,Ansuman Silicon,"Dekh he likes u
Se ta adu ta approach Kariba hi na
",2022,December,11,17,41
502,11-12-2022 17:41,Sai,"Seiyaaa
",2022,December,11,17,41
503,11-12-2022 17:41,Ansuman Silicon,"Tu abika frnd bhabika katha ha
",2022,December,11,17,41
504,11-12-2022 17:42,Priyanshu,"🙄🙄😑
",2022,December,11,17,42
505,11-12-2022 17:42,Priyanshu,"Thn thik achi....
",2022,December,11,17,42
506,11-12-2022 17:42,Sai,"Tate kebe kou jinsa re iccha thae kahilu
",2022,December,11,17,42
507,11-12-2022 17:42,Priyanshu,"Hey suna sabu....
Au kehi kichi kahibani....
Janankara ichha nanhi ta Kain ame motivate kariba
",2022,December,11,17,42
508,11-12-2022 17:42,Sai,"Sabubele iccha nahi
",2022,December,11,17,42
509,11-12-2022 17:43,Sai,"Arey tanka sentiment taw kie bhabaa
",2022,December,11,17,43
510,11-12-2022 17:43,Pooja Silicon,"Mote approach hin darkar nathila na
",2022,December,11,17,43
511,11-12-2022 17:43,Priyanshu,"Tara ichha hele sie katha haba nahele nanhi na
",2022,December,11,17,43
512,11-12-2022 17:43,Priyanshu,"Hau hau ragile habaki😂😂😂😂
",2022,December,11,17,43
513,11-12-2022 17:43,Sai,"Bala
",2022,December,11,17,43
514,11-12-2022 17:43,Sai,"Tora jaha iccha kare
",2022,December,11,17,43
515,11-12-2022 17:43,Priyanshu,"Pooja ta ragi Pilata rageidaucha tame mane
",2022,December,11,17,43
516,11-12-2022 17:43,Priyanshu,"🤣
",2022,December,11,17,43
517,11-12-2022 17:44,Sai,"Jadi room re thare bhi kahithibu
",2022,December,11,17,44
518,11-12-2022 17:44,Sai,"Boyfriend darkar
",2022,December,11,17,44
519,11-12-2022 17:45,Sai,"Sedina room ru bahar karidebi
",2022,December,11,17,45
520,11-12-2022 17:45,Sai,"I swear
",2022,December,11,17,45
521,11-12-2022 17:48,Priyanshu,"<Media omitted>
",2022,December,11,17,48
522,12-12-2022 11:30,Sai,"@917894250609 delete karideichi insta acc
",2022,December,12,11,30
523,12-12-2022 11:31,Sai,"Mu bujhiparuni kahinki
",2022,December,12,11,31
524,12-12-2022 11:31,Sruti,"Kahinki
",2022,December,12,11,31
525,12-12-2022 11:31,Sruti,"Kn hela emti
",2022,December,12,11,31
526,12-12-2022 11:31,Sai,"Kjani bey
",2022,December,12,11,31
527,12-12-2022 11:31,Sai,"Se sir nka jogu delete karichi
",2022,December,12,11,31
528,12-12-2022 11:31,Sai,"For sure
",2022,December,12,11,31
529,12-12-2022 11:31,Sai,"Ki faltu reason bey
",2022,December,12,11,31
530,12-12-2022 11:31,Renuka,"Wahiiii exactly
",2022,December,12,11,31
531,12-12-2022 11:32,Sruti,"Hi hi ra send karithile na aau kichi hela??
",2022,December,12,11,32
532,12-12-2022 11:33,Priyanshu,"🫣
",2022,December,12,11,33
533,12-12-2022 11:33,Priyanshu,"🤦🏻‍♂️
",2022,December,12,11,33
534,12-12-2022 11:33,Priyanshu,"Aree au kaha pain nija acc kanhiki delete kala sie🤦🏻‍♂️🤦🏻‍♂️
",2022,December,12,11,33
535,12-12-2022 11:34,Sai,"Setiki send karithile se
",2022,December,12,11,34
536,12-12-2022 11:34,Sai,"Seiyaa taww
",2022,December,12,11,34
537,12-12-2022 11:34,Sai,"Ki pagalla pila yeh
",2022,December,12,11,34
538,12-12-2022 11:34,Sai,"Aau kn bhi karibe se
",2022,December,12,11,34
539,12-12-2022 11:34,Sai,"Bhala loka tah
",2022,December,12,11,34
540,12-12-2022 11:35,Sai,"Pooja emiti delete karichi ta acc jemiti kie gotey taku blackmail karuchi insta re
",2022,December,12,11,35
541,12-12-2022 11:35,Sruti,"Ta delete kahinki
",2022,December,12,11,35
542,12-12-2022 11:35,Sruti,"Yeah kn reason
",2022,December,12,11,35
543,12-12-2022 11:35,Priyanshu,"You deleted this message
",2022,December,12,11,35
544,12-12-2022 11:35,Renuka,"Haaan kuch bhttt serious hogya
",2022,December,12,11,35
545,12-12-2022 11:35,Sai,"Seya taw mu bujhiparuni
",2022,December,12,11,35
546,12-12-2022 11:35,Priyanshu,"Are ame mane emiti taku kahile boli taku bura lagilaki🙄
",2022,December,12,11,35
547,12-12-2022 11:36,Sai,"Hn bala nah
",2022,December,12,11,36
548,12-12-2022 11:36,Priyanshu,"Ta Saha katha helu ye matter re?
",2022,December,12,11,36
549,12-12-2022 11:36,Sai,"Se hospital re
",2022,December,12,11,36
550,12-12-2022 11:36,Sruti,"Kn kahile
",2022,December,12,11,36
551,12-12-2022 11:36,Sai,"Gharaku asile katha hebi
",2022,December,12,11,36
552,12-12-2022 11:36,Priyanshu,"Puni kn hela tara
",2022,December,12,11,36
553,12-12-2022 11:37,Priyanshu,"Ohk
",2022,December,12,11,37
554,12-12-2022 11:37,Sai,"Arey se checkup pain jaichi
",2022,December,12,11,37
555,12-12-2022 11:37,Priyanshu,"Oh ok
",2022,December,12,11,37
556,12-12-2022 11:37,Sai,"Arey se jou dekhe
",2022,December,12,11,37
557,12-12-2022 11:37,Sai,"Purba chats
",2022,December,12,11,37
558,12-12-2022 11:37,Priyanshu,"Btw kie kie class jaicha aji?
",2022,December,12,11,37
559,12-12-2022 11:38,Sai,"Tu jainu kii
",2022,December,12,11,38
560,12-12-2022 11:38,Sai,"Sabu jaichanti
",2022,December,12,11,38
561,12-12-2022 11:38,Sai,"Except me pooja
",2022,December,12,11,38
562,12-12-2022 11:38,Priyanshu,"Nai room re soichi... Chandan gharaku jaithila ebe asila lunch pare dinjana class jibu au
",2022,December,12,11,38
563,12-12-2022 11:38,Priyanshu,"Acha acha
",2022,December,12,11,38
564,12-12-2022 11:38,Sai,"Waahh puraa resting stage re
",2022,December,12,11,38
565,12-12-2022 11:39,Priyanshu,"Bala ichha helani jibaku🤣 chodiheigala nagale😂😂
",2022,December,12,11,39
566,12-12-2022 11:40,Priyanshu,"Padhakhu bache sab🙃🙃
",2022,December,12,11,40
567,12-12-2022 11:41,Sai,"Hnn puraa
",2022,December,12,11,41
568,12-12-2022 11:42,Priyanshu,"Tu asibu kebe?
",2022,December,12,11,42
569,12-12-2022 11:46,Sai,"Mate sabu bahut miss karuchaa naahh🙈
",2022,December,12,11,46
